node_1,node_2
20257,94615
20257,94729
20257,95573
20257,95658
20257,95688
20257,95695
20257,95882
20257,96019
20257,96066
20257,96070
20257,96079
20257,96153
20257,96300
20257,97110
20257,97139
20257,99770
20257,100741
20257,100769
20257,100796
20257,103426
20257,103440
20257,103907
20257,104298
20257,104302
20257,104315
20257,104322
20257,104653
20257,104957
20257,106078
20257,106281
20257,106456
20257,106661
20257,107015
20257,107017
20257,107294
20257,107464
20257,107729
20257,107917
20257,108082
20257,108186
20257,108469
20257,108943
20257,109313
20257,109796
20257,110509
20257,110861
20257,111120
20257,111272
20257,112050
20257,112501
20257,113834
20257,114505
20257,116263
20257,116351
20257,116457
20257,116510
20257,116548
20257,116557
20257,116588
20257,116590
20257,116811
20257,117131
20257,117217
20257,117225
20257,117324
20257,117550
20257,118291
20257,120991
20257,127235
20257,128415
20257,130339
20257,132501
20257,132520
20257,132533
20257,133351
20257,133478
20257,140620
20257,140625
20257,140637
20257,141447
20257,141953
20257,146340
20257,147256
20257,150169
20257,153531
20257,153574
20257,154531
20257,154829
20257,160240
20257,162121
20257,165506
20257,166648
20257,166686
20257,166696
20257,166706
20257,166756
20257,167571
20257,167573
20257,167585
20257,167601
20257,167641
20257,167642
20257,167648
20257,167650
20257,167659
20257,167672
20257,167682
20257,167686
20257,167688
20257,167695
20257,167730
20257,167743
20257,167747
20257,167769
20257,167785
20257,167801
20257,167802
20257,167803
20257,168003
20257,169108
20257,170599
20257,170716
20257,170725
20257,170830
20257,170880
20257,170906
20257,171749
20257,172951
20257,172954
20257,172975
20257,172987
20257,172991
20257,172994
20257,177294
20257,177363
20257,178258
20257,178499
20257,178504
20257,179784
20257,180989
20257,181264
20257,181963
20257,186469
20257,186470
20257,186475
20257,186504
20257,186537
20257,186539
20257,186543
20257,186587
20257,186596
20257,186673
20257,186688
20257,188072
20257,192803
20257,195080
20257,208370
20257,208639
20257,208885
20257,208919
20257,209009
20257,209174
20257,209210
20257,209696
20257,209796
20257,209823
20257,209840
20257,210080
20257,211586
20257,211889
20257,211926
20257,212370
20257,212585
20257,212662
20257,216526
20257,221452
20257,228210
20257,235109
20257,235119
20257,237371
20257,237684
20257,237698
20257,237703
20257,237715
20257,237720
20257,237727
20257,237745
20257,237748
20257,237750
20257,237763
20257,237784
20257,237788
20257,237815
20257,237816
20257,237834
20257,237846
20257,237862
20257,237870
20257,237885
20257,237892
20257,237893
20257,237896
20257,237919
20257,237940
20257,237957
20257,239537
20257,240577
20257,246037
20257,252561
20257,259625
20257,263060
20257,293475
20257,304173
20257,328790
20257,402984
20257,465783
20257,656197
20257,656277
20257,656389
20257,656490
20257,656492
20257,656503
20257,656547
20257,660373
20260,71110
20261,20713
20261,20732
20261,21034
20261,21250
20261,29952
20261,30371
20261,38467
20261,91361
20261,92849
20261,95878
20261,167516
20270,20281
20270,20533
20270,20554
20270,20727
20270,20883
20270,20983
20270,21160
20270,21162
20270,21172
20270,21244
20270,21255
20270,25098
20270,25099
20270,29060
20270,30016
20270,30134
20270,30249
20270,38462
20270,50393
20270,70579
20270,73271
20270,75830
20270,77415
20270,90912
20270,90939
20270,108186
20270,115974
20270,141381
20270,154594
20270,167681
20270,186539
20270,237684
20271,20371
20271,20374
20271,20509
20271,20519
20271,20619
20271,20790
20271,20854
20271,21010
20271,21062
20271,21276
20271,21354
20271,21550
20271,25098
20271,30210
20271,30949
20271,36699
20271,36713
20271,37180
20271,37188
20271,37610
20271,38380
20271,72402
20271,80074
20271,85733
20271,91347
20271,93768
20271,93961
20271,108564
20271,125695
20271,133227
20271,167620
20271,175456
20271,188854
20271,222478
20271,222520
20271,236562
20274,100762
20274,170940
20275,20495
20275,20628
20275,20678
20275,21034
20275,24428
20275,74519
20275,154556
20275,192978
20275,238935
20278,20483
20278,20533
20278,20563
20278,20681
20278,20727
20278,21064
20278,21066
20278,21290
20278,21342
20278,23209
20278,24711
20278,29593
20278,30156
20278,30320
20278,31042
20278,33826
20278,51501
20278,62496
20278,64067
20278,71110
20278,72509
20278,97414
20278,108564
20278,114505
20278,127363
20278,134033
20278,154556
20278,177257
20278,179414
20278,210413
20278,213506
20278,237971
20278,237972
20278,242179
20278,20279
20279,20300
20279,20424
20279,20444
20279,20544
20279,20568
20279,20575
20279,20663
20279,20683
20279,20721
20279,20754
20279,20821
20279,21001
20279,21066
20279,21117
20279,21126
20279,21220
20279,21276
20279,21301
20279,25098
20279,27644
20279,29975
20279,30132
20279,30150
20279,30210
20279,30292
20279,30930
20279,33592
20279,47550
20279,49689
20279,54629
20279,63759
20279,68370
20279,77498
20279,91347
20279,93189
20279,93765
20279,103891
20279,103892
20279,108564
20279,115878
20279,125674
20279,154556
20279,154558
20279,154662
20279,176188
20279,238015
20279,242632
20279,287952
20281,20373
20281,20509
20281,20577
20281,20625
20281,20727
20281,20755
20281,20790
20281,20979
20281,20989
20281,21118
20281,21132
20281,21160
20281,29060
20281,30134
20281,30249
20281,30908
20281,30949
20281,31149
20281,37354
20281,44895
20281,70579
20281,93996
20281,95952
20281,141384
20281,177254
20281,177793
20281,179326
20281,210322
20281,210751
20281,213741
20281,221093
20284,20983
20284,37345
20284,93865
20284,171416
20285,20533
20285,20593
20285,20727
20285,20818
20285,21034
20285,21250
20285,30134
20285,37046
20285,63140
20285,91950
20285,92533
20285,102880
20285,165554
20285,221471
20285,236137
20285,238047
20285,475113
20285,515327
5204,20292
20292,20328
20292,20576
20292,20622
20292,20632
20292,20713
20292,20790
20292,20882
20292,21066
20292,21118
20292,21160
20292,22368
20292,24282
20292,30016
20292,30342
20292,38477
20292,38535
20292,44936
20292,50519
20292,53464
20292,60161
20292,63881
20292,64076
20292,72915
20292,74690
20292,93707
20292,93996
20292,94726
20292,95093
20292,95462
20292,95624
20292,108114
20292,117314
20292,134074
20292,143334
20292,180166
20292,199356
20292,222475
20292,234332
20292,244517
20292,244528
20300,20301
20300,20424
20300,20563
20300,20599
20300,20632
20300,20686
20300,20754
20300,20867
20300,20952
20300,21066
20300,21126
20300,21341
20300,21344
20300,21354
20300,23705
20300,27644
20300,29580
20300,30119
20300,30210
20300,30698
20300,38329
20300,47545
20300,47871
20300,59765
20300,64055
20300,64056
20300,64110
20300,70122
20300,71110
20300,72509
20300,93715
20300,93765
20300,94453
20300,95080
20300,95741
20300,96583
20300,124731
20300,133285
20300,177007
20300,180307
20300,181826
20300,210413
20300,223208
20300,228922
20300,243649
20300,243651
20300,662975
20301,20371
20301,20524
20301,20564
20301,20686
20301,21049
20301,21069
20301,21160
20301,30108
20301,30134
20301,30191
20301,31042
20301,91536
20301,108544
20301,180307
20301,180957
20301,205903
20301,238168
6473,20310
20310,20334
20310,20421
20310,20506
20310,21137
20310,21250
20310,30032
20310,64005
20310,73379
20310,75046
20310,90490
20310,92994
20310,95624
20310,205858
20310,208325
20310,236256
20311,20541
20311,21112
20311,29580
20311,37069
20311,93768
20311,238828
20311,238832
20311,345163
11932,20317
20317,20369
20317,20426
20317,20458
20317,20495
20317,20576
20317,20686
20317,20754
20317,20867
20317,20981
20317,21066
20317,21183
20317,21203
20317,21250
20317,21726
20317,22322
20317,23209
20317,24617
20317,29580
20317,29952
20317,30119
20317,30210
20317,33565
20317,35546
20317,35772
20317,40311
20317,44583
20317,59765
20317,63592
20317,70134
20317,70152
20317,72469
20317,77472
20317,80074
20317,93715
20317,94232
20317,97453
20317,97460
20317,108564
20317,125590
20317,125595
20317,174452
20317,177357
20317,178165
20317,238762
20317,246104
5204,20322
20322,20395
20322,20495
20322,20754
20322,20911
20322,20943
20322,21018
20322,21019
20322,21021
20322,21034
20322,21160
20322,21169
20322,21303
20322,23130
20322,28151
20322,30132
20322,37961
20322,63139
20322,92535
20322,92719
20322,93165
20322,95373
20322,95952
20322,96277
20322,111404
20322,136851
20322,221940
20322,238072
20322,242007
6473,20328
20328,20364
20328,20369
20328,20393
20328,20426
20328,20576
20328,20577
20328,20587
20328,20596
20328,20622
20328,20727
20328,20781
20328,20790
20328,20796
20328,20882
20328,21018
20328,21066
20328,21118
20328,21135
20328,21160
20328,21204
20328,21214
20328,21244
20328,21276
20328,21298
20328,21305
20328,23130
20328,25098
20328,27260
20328,27644
20328,29313
20328,29448
20328,29975
20328,30908
20328,30949
20328,33826
20328,35430
20328,37180
20328,38532
20328,48773
20328,52864
20328,59958
20328,62720
20328,63356
20328,63897
20328,67435
20328,67447
20328,67981
20328,70414
20328,70579
20328,71175
20328,71632
20328,90499
20328,91187
20328,92263
20328,92523
20328,93660
20328,93726
20328,94104
20328,94219
20328,94454
20328,94623
20328,94983
20328,95093
20328,95115
20328,96070
20328,107506
20328,115932
20328,136540
20328,154612
20328,170014
20328,172688
20328,177044
20328,179976
20328,201684
20328,205946
20328,206174
20328,206829
20328,210751
20328,210892
20328,211699
20328,213155
20328,236540
20328,238284
20328,238292
20334,20373
20334,20775
20334,20804
20334,61316
20334,63413
20334,63977
20334,96057
20334,138674
20334,181202
20334,242266
20334,242272
20338,20395
20338,20587
20338,23130
20338,108513
20338,241489
20342,20426
20342,20483
20342,20676
20342,20836
20342,21350
20342,25098
20342,38320
20342,44556
20342,48369
20342,62320
20342,64092
20342,85927
20342,91187
20342,92187
20342,96189
20342,116481
20342,154537
20346,20458
20346,20519
20346,20576
20346,20710
20346,20727
20346,20790
20346,21066
20346,21111
20346,21160
20346,22834
20346,27260
20346,29580
20346,30132
20346,30253
20346,30342
20346,33554
20346,38329
20346,38903
20346,47545
20346,55688
20346,58804
20346,60062
20346,64100
20346,74622
20346,74653
20346,94115
20346,95080
20346,104269
20346,177807
20346,187402
20346,188373
20346,208210
20346,211430
20346,215275
20346,215301
20346,217054
20346,222475
20346,240358
20346,240387
20346,240389
20346,240392
20351,20364
20351,20586
20351,20985
20351,21018
20351,37189
20351,62757
20351,96583
20351,223167
20354,20702
20354,20792
20354,20911
20354,27644
20354,37596
20354,70020
20354,115956
20354,167764
20354,244295
20357,20424
20357,20487
20357,20727
20357,20750
20357,21196
20357,21216
20357,21250
20357,21290
20357,21303
20357,24617
20357,29178
20357,30132
20357,37188
20357,63392
20357,63431
20357,63476
20357,64067
20357,70132
20359,20721
20359,104302
20359,125521
20359,180844
20364,20373
20364,20393
20364,20421
20364,20426
20364,20539
20364,20552
20364,20593
20364,20736
20364,20755
20364,20812
20364,20860
20364,20913
20364,21034
20364,21111
20364,21118
20364,21172
20364,21250
20364,21892
20364,26744
20364,28797
20364,29956
20364,30039
20364,30132
20364,30147
20364,30160
20364,30231
20364,37121
20364,37239
20364,37309
20364,38259
20364,38260
20364,38273
20364,47497
20364,47917
20364,48369
20364,48542
20364,52864
20364,61923
20364,62928
20364,63476
20364,64051
20364,70020
20364,72485
20364,72519
20364,77458
20364,84427
20364,90490
20364,90499
20364,91347
20364,91507
20364,92766
20364,92789
20364,92945
20364,93473
20364,94453
20364,94977
20364,95405
20364,95695
20364,95786
20364,95966
20364,96019
20364,96405
20364,97139
20364,97169
20364,97313
20364,97374
20364,97382
20364,99752
20364,99760
20364,99762
20364,99770
20364,100769
20364,103454
20364,103907
20364,104322
20364,105445
20364,106340
20364,106661
20364,106695
20364,107017
20364,107311
20364,107506
20364,108082
20364,108437
20364,108680
20364,109689
20364,112722
20364,113562
20364,114505
20364,116339
20364,116368
20364,116457
20364,116464
20364,116468
20364,116543
20364,116557
20364,116561
20364,116573
20364,116588
20364,116891
20364,118291
20364,123252
20364,127838
20364,128618
20364,129584
20364,130339
20364,132049
20364,132531
20364,133285
20364,133478
20364,141446
20364,146320
20364,147256
20364,153720
20364,154829
20364,162121
20364,166706
20364,166756
20364,167607
20364,167641
20364,167713
20364,167755
20364,167810
20364,167856
20364,167978
20364,170584
20364,170592
20364,170599
20364,170646
20364,170725
20364,170766
20364,170860
20364,170880
20364,172954
20364,172987
20364,172991
20364,175385
20364,177033
20364,177095
20364,179945
20364,180505
20364,180720
20364,186597
20364,186688
20364,199356
20364,207026
20364,208370
20364,209387
20364,209733
20364,211347
20364,211789
20364,211889
20364,212024
20364,212538
20364,212587
20364,214929
20364,216517
20364,216526
20364,216768
20364,221242
20364,230977
20364,235096
20364,235528
20364,236338
20364,237703
20364,237815
20364,237816
20364,237846
20364,238316
20364,238630
20364,240535
20364,240565
20364,240577
20364,240657
20364,240668
20364,240702
20364,240764
20364,240877
20364,240946
20364,240983
20364,240992
20364,241034
20364,241088
20364,241127
20364,241128
20364,241196
20364,241318
20364,241381
20364,241389
20364,249461
20364,251187
20364,278674
20364,305516
20364,308912
20364,662975
20365,20593
20365,20781
20365,21078
20365,21204
20365,21250
20365,22834
20365,23190
20365,30231
20365,38302
20365,55165
20365,61316
20365,91262
20365,93765
20365,95624
20365,98097
20365,106737
20365,115347
20365,185225
20365,208618
20365,242544
20365,242584
20369,20426
20369,20554
20369,20596
20369,20830
20369,21017
20369,21062
20369,21154
20369,21160
20369,21196
20369,26623
20369,30342
20369,38334
20369,67447
20369,83732
20369,93294
20369,95936
20369,108847
20369,127836
20369,155507
20369,181189
20369,190304
20369,227999
20369,234965
20369,241481
20369,241492
20369,241498
20371,20458
20371,20509
20371,20563
20371,20667
20371,20710
20371,20727
20371,21066
20371,21203
20371,30098
20371,32882
20371,36699
20371,37610
20371,38299
20371,38329
20371,62562
20371,62601
20371,63360
20371,64110
20371,70144
20371,74700
20371,83732
20371,90987
20371,91010
20371,93294
20371,100679
20371,180967
20371,188371
20371,202271
20371,237971
20371,241907
20373,20482
20373,20483
20373,20604
20373,20728
20373,20804
20373,20830
20373,20911
20373,21160
20373,21169
20373,21251
20373,23817
20373,36629
20373,38260
20373,40311
20373,44895
20373,63476
20373,64056
20373,72468
20373,77458
20373,81454
20373,90512
20373,91347
20373,91536
20373,92278
20373,92625
20373,93141
20373,97165
20373,97209
20373,116561
20373,165554
20373,179919
20373,186689
20373,240342
20374,20596
20374,20622
20374,20632
20374,20718
20374,20790
20374,20898
20374,20999
20374,21062
20374,21276
20374,21354
20374,30371
20374,30378
20374,30930
20374,37345
20374,37610
20374,63613
20374,70547
20374,73379
20374,208455
20374,226490
20385,20408
20385,20487
20385,20596
20385,20632
20385,20744
20385,20790
20385,20875
20385,20899
20385,20924
20385,20936
20385,20952
20385,21117
20385,21154
20385,21203
20385,21304
20385,25119
20385,30249
20385,30346
20385,36713
20385,37963
20385,38374
20385,64018
20385,91010
20385,91916
20385,100145
20385,176256
20385,179919
20391,20436
20391,20495
20391,20812
20391,20911
20391,21303
20391,37211
20393,20604
20393,20736
20393,21118
20393,21160
20393,21250
20393,21342
20393,22211
20393,30033
20393,30114
20393,31315
20393,37170
20393,37239
20393,38302
20393,48363
20393,51656
20393,52864
20393,61316
20393,63650
20393,63679
20393,77460
20393,93660
20393,93707
20393,97139
20393,97169
20393,100769
20393,100796
20393,101417
20393,104302
20393,104322
20393,106514
20393,108810
20393,109453
20393,109796
20393,116366
20393,127838
20393,136851
20393,140625
20393,154595
20393,154829
20393,166686
20393,166706
20393,167613
20393,167681
20393,168003
20393,171749
20393,186597
20393,247418
11804,20395
20395,20458
20395,20482
20395,20596
20395,20702
20395,20727
20395,21018
20395,21049
20395,21160
20395,21244
20395,21277
20395,21332
20395,30132
20395,30358
20395,37180
20395,37195
20395,38311
20395,47545
20395,57083
20395,62253
20395,63139
20395,67447
20395,67756
20395,70152
20395,92031
20395,92719
20395,93891
20395,94635
20395,95207
20395,108564
20395,167571
20395,172910
20395,180844
20395,181373
20395,212968
20395,243722
20395,246104
20395,364387
20401,37204
20401,67447
20401,100679
20401,104245
20401,210803
20401,213758
20408,21034
20408,21066
20408,70414
20408,71108
20408,203874
20414,20563
20414,21931
20414,29580
20414,36629
20414,59765
20414,70155
20414,99797
20414,125590
20414,188937
20414,208798
20414,215458
20414,238762
20274,20421
20421,20426
20421,20484
20421,20683
20421,20727
20421,20754
20421,20790
20421,20836
20421,20883
20421,21021
20421,21066
20421,21160
20421,21225
20421,26575
20421,38333
20421,55813
20421,62757
20421,71175
20421,92813
20421,97165
20421,99770
20421,112722
20421,167587
20421,241638
20424,20487
20424,20554
20424,20596
20424,20619
20424,20676
20424,20713
20424,20911
20424,20936
20424,20985
20424,20990
20424,21135
20424,21160
20424,21172
20424,21250
20424,23130
20424,30210
20424,38477
20424,63431
20424,64056
20424,70150
20424,91036
20424,94752
20424,173068
20424,237684
20424,242414
20274,20426
20426,20475
20426,20552
20426,20554
20426,20577
20426,20702
20426,20729
20426,20755
20426,20836
20426,21116
20426,21160
20426,21172
20426,21225
20426,21250
20426,21276
20426,23130
20426,23282
20426,30039
20426,30132
20426,30147
20426,30908
20426,55813
20426,62757
20426,62939
20426,63592
20426,70150
20426,90512
20426,91187
20426,91347
20426,92263
20426,92718
20426,94240
20426,94453
20426,94777
20426,95193
20426,96405
20426,97374
20426,99762
20426,100796
20426,101186
20426,116481
20426,150585
20426,167571
20426,178385
20426,211432
20426,212024
20426,221471
20426,244540
20426,244542
20436,20867
20436,21063
20436,21066
20436,21550
20436,25032
20436,35332
20436,37189
20436,62568
20436,64090
20436,93715
20436,228143
20436,242000
10827,20438
20438,20911
20438,21034
20438,21305
20438,72394
20438,187439
20439,20544
20444,20544
20444,20790
20444,20911
20444,21062
20444,21082
20444,21126
20444,21817
20444,25119
20444,29580
20444,37189
20444,38500
20444,44189
20444,60254
20444,72394
20444,93189
20444,177311
20444,177807
20445,21183
20445,21276
20445,21579
20445,23130
20445,24617
20445,30367
20445,32498
20445,33826
20445,37185
20445,104245
20445,124886
20445,135632
20445,180595
20445,205875
20445,208370
20449,20453
20449,20593
20449,20812
20449,21078
20449,21342
20449,27374
20449,36054
20449,38344
20449,63890
20449,91353
20449,92583
20449,93772
20449,208683
20449,237684
20453,20586
20453,36713
20453,55155
20453,59590
20453,62745
20453,77531
20453,92583
20453,93477
20453,115932
20453,136488
20458,20587
20458,20686
20458,20721
20458,20744
20458,20875
20458,20899
20458,20912
20458,21126
20458,21169
20458,21203
20458,21244
20458,21276
20458,29599
20458,29956
20458,33928
20458,35546
20458,37596
20458,38467
20458,38516
20458,43372
20458,47553
20458,57874
20458,64018
20458,74700
20458,93677
20458,93765
20458,97099
20458,97414
20458,97453
20458,99797
20458,103279
20458,104043
20458,104203
20458,106714
20458,108564
20458,170940
20458,179187
20458,179657
20458,180307
20458,180957
20458,180967
20458,188937
20458,213851
20458,215458
20458,217033
20470,20586
20470,20609
20470,21160
20470,97374
20470,178554
20470,188448
20475,21118
20475,23130
20475,32498
20475,38260
20475,38273
20475,55813
20475,84427
20475,93327
20475,94453
20475,105767
20475,112385
20475,116449
20481,20552
20481,20593
20481,21142
20481,28935
20481,31114
20481,38394
20481,61316
20481,62253
20481,67447
20481,73918
20481,94693
20481,191809
20481,208875
20481,237055
20481,237684
20481,242328
727,20482
5204,20482
20482,20483
20482,20533
20482,20604
20482,20632
20482,20812
20482,20898
20482,20943
20482,21034
20482,21049
20482,21118
20482,21137
20482,21250
20482,21251
20482,23130
20482,27260
20482,30016
20482,30249
20482,37047
20482,44470
20482,46683
20482,62200
20482,63476
20482,63980
20482,64018
20482,79795
20482,82458
20482,93540
20482,94615
20482,94967
20482,95156
20482,96298
20482,99427
20482,100679
20482,100764
20482,154536
20482,178554
20482,187402
20482,212635
20482,215275
20482,246534
20483,20509
20483,21034
20483,21140
20483,21160
20483,21204
20483,23817
20483,24711
20483,27644
20483,30888
20483,74675
20483,92828
20483,102962
20483,104957
20483,171749
20483,242309
20484,20686
20484,20781
20484,20912
20484,22748
20484,26961
20484,30033
20484,30050
20484,30114
20484,30132
20484,33595
20484,35333
20484,37121
20484,37189
20484,37211
20484,38255
20484,38348
20484,52166
20484,58457
20484,63995
20484,71632
20484,72519
20484,75187
20484,77460
20484,77628
20484,77786
20484,79161
20484,84427
20484,91325
20484,93660
20484,93707
20484,94115
20484,94453
20484,95658
20484,95695
20484,96019
20484,96070
20484,96297
20484,97110
20484,97139
20484,97169
20484,97398
20484,100796
20484,103452
20484,104302
20484,104322
20484,104707
20484,104957
20484,105767
20484,106661
20484,107015
20484,108082
20484,109313
20484,109453
20484,112050
20484,116548
20484,116557
20484,117217
20484,118923
20484,127833
20484,132497
20484,140620
20484,154551
20484,154663
20484,154829
20484,166696
20484,166706
20484,167585
20484,167591
20484,167610
20484,167641
20484,167648
20484,167688
20484,167695
20484,167698
20484,167747
20484,167749
20484,167752
20484,167772
20484,168003
20484,169108
20484,170599
20484,170906
20484,172954
20484,172975
20484,172994
20484,177033
20484,177238
20484,177245
20484,177278
20484,177293
20484,177363
20484,179376
20484,180307
20484,186469
20484,186470
20484,186537
20484,186543
20484,186597
20484,186665
20484,186673
20484,208639
20484,208982
20484,209210
20484,209245
20484,209796
20484,209925
20484,211926
20484,235119
20484,237870
20484,246104
20484,246106
20484,249461
20484,274082
20484,278674
20484,296241
20484,380442
20484,409104
20484,656389
20484,656492
20487,20509
20487,20552
20487,20577
20487,20619
20487,20676
20487,20698
20487,20750
20487,20755
20487,20952
20487,20990
20487,21082
20487,21090
20487,21117
20487,21118
20487,21154
20487,21160
20487,21169
20487,21237
20487,21354
20487,23130
20487,23705
20487,27260
20487,27319
20487,29043
20487,29975
20487,30093
20487,30107
20487,30320
20487,30930
20487,33595
20487,37873
20487,62448
20487,63476
20487,92210
20487,93370
20487,93765
20487,97398
20487,102937
20487,104448
20487,114505
20487,154562
20487,188160
20487,198663
20487,211699
20487,237684
20487,244675
20495,20502
20495,20519
20495,20533
20495,20552
20495,20619
20495,20710
20495,20727
20495,20775
20495,20790
20495,20867
20495,20999
20495,21021
20495,21062
20495,21066
20495,21126
20495,21135
20495,21137
20495,21167
20495,21214
20495,27260
20495,29313
20495,30107
20495,30132
20495,30304
20495,32472
20495,36548
20495,37180
20495,37301
20495,37610
20495,37873
20495,38320
20495,53501
20495,60923
20495,61024
20495,64055
20495,70152
20495,72402
20495,72481
20495,73353
20495,91187
20495,91950
20495,92675
20495,93406
20495,93477
20495,95037
20495,95048
20495,97374
20495,103881
20495,117860
20495,132512
20495,154556
20495,167788
20495,172420
20495,188373
20495,208783
20495,228892
20495,232260
20495,243844
20495,243845
20495,243853
20499,21354
20499,36713
20499,236137
20502,20509
20502,20790
20502,20882
20502,21066
20502,52864
20502,115942
20506,20509
20506,20686
20506,20710
20506,30930
20506,73379
20506,90932
20506,92533
20506,172476
20509,20593
20509,20622
20509,20713
20509,20964
20509,20974
20509,21090
20509,21154
20509,21160
20509,21250
20509,26335
20509,27374
20509,27644
20509,29580
20509,30132
20509,30210
20509,30292
20509,30346
20509,30930
20509,37278
20509,37345
20509,37961
20509,44895
20509,62200
20509,64110
20509,67747
20509,86907
20509,91292
20509,93765
20509,94692
20509,95039
20509,99770
20509,101304
20509,104256
20509,104448
20509,123814
20509,128618
20509,146227
20509,155686
20509,170911
20509,174841
20509,241418
10716,20519
20519,20524
20519,20564
20519,21066
20519,21160
20519,21303
20519,27260
20519,30108
20519,30908
20519,74653
20519,74675
20519,92617
20519,97374
20519,102962
20519,139928
20519,147336
20519,180767
20519,182281
20519,210216
20519,212469
20519,241418
20519,245864
20524,243716
20528,21001
20528,27260
20506,20532
20532,20533
20532,20727
20532,20804
20532,20973
20532,21001
20532,30342
20532,63881
20532,70579
20532,81454
20532,154594
20532,244694
20532,244701
20533,20577
20533,20604
20533,20640
20533,20719
20533,20727
20533,20775
20533,21017
20533,21082
20533,21111
20533,21137
20533,21160
20533,21172
20533,21250
20533,21730
20533,23209
20533,26575
20533,29313
20533,30093
20533,30134
20533,30249
20533,33596
20533,37185
20533,37873
20533,38320
20533,38477
20533,60923
20533,62873
20533,63140
20533,63996
20533,70579
20533,74708
20533,76207
20533,91536
20533,91950
20533,93477
20533,93765
20533,97374
20533,97484
20533,100864
20533,102880
20533,108544
20533,154594
20533,228800
20533,244488
20533,244498
20533,504142
20539,20593
20539,30030
20539,37170
20539,42413
20539,48363
20539,75288
20539,91957
20539,92318
20539,92827
20539,93454
20539,108548
20539,118291
20539,123252
20539,140637
20539,146340
20539,167641
20539,177793
20539,180661
20539,186628
20539,210080
20539,211889
20539,243484
20539,249075
20541,20563
20541,21162
20541,49426
20541,125695
20541,135440
20541,167943
20544,20663
20544,20702
20544,20727
20544,20790
20544,20898
20544,20983
20544,21062
20544,21082
20544,21276
20544,25100
20544,25119
20544,29580
20544,30108
20544,30210
20544,30310
20544,37596
20544,47540
20544,54417
20544,63310
20544,66500
20544,72394
20544,82946
20544,97489
20544,97517
20544,104429
20544,132305
20544,177667
20544,242890
20544,243922
20551,20736
20551,23130
20551,30114
20551,37121
20551,37170
20551,60444
20551,70020
20551,77460
20551,97139
20551,108082
20551,116561
20551,166686
20551,166703
20551,166748
20551,167699
20551,167764
20551,228210
20552,20883
20552,21118
20552,21225
20552,21296
20552,21579
20552,21600
20552,23282
20552,25434
20552,37291
20552,38260
20552,38380
20552,48488
20552,60161
20552,62192
20552,62757
20552,63810
20552,69767
20552,70414
20552,72402
20552,73207
20552,84335
20552,93378
20552,93524
20552,93707
20552,93863
20552,108847
20552,117253
20552,117333
20552,127789
20552,178499
20552,179289
20552,188354
20552,210803
20552,211410
20552,213694
20552,215268
20552,215461
20552,235747
20552,243653
20554,20593
20554,20596
20554,20619
20554,20727
20554,20867
20554,20983
20554,21034
20554,21550
20554,30057
20554,30132
20554,30134
20554,33937
20554,36713
20554,37180
20554,37591
20554,37620
20554,42512
20554,63354
20554,67444
20554,91347
20554,92994
20554,94729
20554,114505
20554,210803
20561,68331
20563,20593
20563,20619
20563,20754
20563,20875
20563,21063
20563,21064
20563,21162
20563,21183
20563,21892
20563,29163
20563,30057
20563,30357
20563,33595
20563,33619
20563,35546
20563,37619
20563,47566
20563,60253
20563,62586
20563,63984
20563,91916
20563,93765
20563,106714
20563,117860
20563,127363
20563,154556
20563,167943
20563,208784
20506,20564
20564,20596
20564,20710
20564,20836
20564,27260
20564,29990
20564,45494
20564,91297
20564,92675
20564,92994
20564,107601
20564,198885
20564,212820
20564,237133
20564,238740
20564,238741
20568,20593
20568,20681
20568,20754
20568,21140
20568,21169
20568,21183
20568,21276
20568,21342
20568,21726
20568,23209
20568,27644
20568,29313
20568,33554
20568,33595
20568,37309
20568,61316
20568,62586
20568,62851
20568,72469
20568,74700
20568,91373
20568,95207
20568,100762
20568,130339
20568,137284
20568,167695
20568,170845
20568,188937
20568,214929
20568,237684
20568,662975
20575,20619
20575,21160
20575,29171
20575,37345
20575,60323
20575,97435
20575,102902
20576,20587
20576,20755
20576,20775
20576,20790
20576,20867
20576,20882
20576,20983
20576,20985
20576,20990
20576,20999
20576,21062
20576,21063
20576,21064
20576,21066
20576,21112
20576,21117
20576,21118
20576,21160
20576,21304
20576,21816
20576,23190
20576,30210
20576,30225
20576,30949
20576,33596
20576,36073
20576,37195
20576,37211
20576,37596
20576,38380
20576,38391
20576,56367
20576,60424
20576,62294
20576,63301
20576,64100
20576,70122
20576,72915
20576,73285
20576,74675
20576,91030
20576,93277
20576,93391
20576,93729
20576,94817
20576,94984
20576,95462
20576,115979
20576,116561
20576,154666
20576,167573
20576,167706
20576,180166
20576,186335
20576,205523
20576,224561
20576,244542
20576,248394
20576,332564
20576,656389
20577,20587
20577,20622
20577,20727
20577,20952
20577,21009
20577,21021
20577,21117
20577,21160
20577,21162
20577,21172
20577,21237
20577,21344
20577,25098
20577,29171
20577,30346
20577,33596
20577,33826
20577,57217
20577,69745
20577,69965
20577,72511
20577,77409
20577,84145
20577,93566
20577,93865
20577,170014
20577,170053
20577,221992
20578,20963
6473,20586
20586,20710
20586,20727
20586,20973
20586,21160
20586,21251
20586,27260
20586,29952
20586,30150
20586,36629
20586,37873
20586,43372
20586,70579
20586,92994
20586,94635
20586,95080
20586,112764
20586,180767
20586,180806
20586,187402
20587,20609
20587,20625
20587,20718
20587,20722
20587,20754
20587,20790
20587,20824
